iso3;iso2;imfn;country;region;income;year;ai01;ai02;ai03;ai04;ai05;ai06;ai07;ai08;ai09;ai10;ai11;ai12;ai13;ai14;ai17;ai18;ai19;ai20;ai21;ai22;ai23;ai24;ai25;ai26;ai27;ai28;ai29;ai30;ai31;ai32;ai33;ai34;ai35;ai36;am01;am02;am03;di01;di02;di03;di04;di05;di06;di07;di08;di09;di10;di11;di12;di13;di14;dm01;dm02;dm03;dm04;dm05;dm06;dm07;dm08;dm09;dm10;dm11;dm12;dm13;dm14;dm15;dm16;ei01;ei02;ei03;ei04;ei05;ei06;ei07;ei08;ei09;ei10;em01;si01;si02;si03;si04;si05;si06;si07;sm01;oi01;oi02;oi06;oi07;oi08;oi09;oi10;oi11;oi12;oi13;oi14;oi15;oi16;oi16a;oi17;oi18;oi19;oi20a;om01;om02
SXM;SX;1009;Sint Maarten (Dutch part);Latin America & Caribbean;High income;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.30;;;;;;;;;;
SXM;SX;1009;Sint Maarten (Dutch part);Latin America & Caribbean;High income;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SXM;SX;1009;Sint Maarten (Dutch part);Latin America & Caribbean;High income;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.70;20.67;;92.11;44.59;1.77;;32.38;;;;18.70;;15.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56.47;;;;;;32.38;;46.25;;;;;;;;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.42;25.43;;95.12;46.96;1.30;;34.64;;;;24.42;;20.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54.91;;;;;;34.64;;58.85;;;;;;;;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.63;31.73;;97.26;42.86;0.89;;31.61;;;;28.63;;23.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77.12;;;;;;31.61;;59.52;;;;;;;;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.13;29.18;;97.42;38.40;0.77;;28.04;;;;26.13;;20.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94.92;;;;;;28.04;;55.42;;;;;;;;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.32;26.30;;97.63;41.02;0.64;;31.36;;;;23.32;;19.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71.30;;;;;;31.36;;57.78;;;;;;;;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.84;25.63;;98.42;37.83;0.41;;29.32;;;;22.84;;22.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64.03;;;;;;29.32;;66.50;;;;;;;;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.73;25.44;;98.82;32.88;0.30;;24.75;;;;23.73;;23.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84.81;;;;;;24.75;;81.79;;;;;;;;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.04;24.35;;93.97;30.99;1.56;;23.61;;;;23.04;;23.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95.08;;;;;;23.61;;91.09;;;;;;;;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.27;21.59;;97.54;28.93;0.55;;21.68;;;;19.27;;19.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87.06;;;;;;21.68;;105.56;;;;;;;;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.00;20.92;;99.24;33.63;0.16;;24.99;;;;17.00;;17.00;;;;;;;;;;;;;;;;;;;;;;;;3.92;;;;;;;69.21;;;;;;24.99;;123.43;;;;;;;;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.04;23.69;1.41;92.52;32.26;1.91;;24.08;;;;16.97;;15.94;;;;;;;;;;;;;;;;;;;;;;;;7.64;;;;;;;70.37;;;;;;24.08;;117.38;;;;;;;;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.90;26.32;2.12;88.44;30.31;3.44;;22.31;;;;16.38;;14.89;;;;;;;;;;;;;;;;;;;;;;;;11.41;;;;;;;68.94;;;;;;22.31;;100.67;;;;;;;;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.98;27.09;2.40;82.26;31.35;5.84;;23.57;;;;15.74;;13.98;;;;;;;;;;;;;;;;;;;;;;;;13.11;;;;;;;60.92;;;;;;23.57;;97.30;;;;;;;11.59;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.45;28.38;2.58;81.30;32.31;6.53;;24.91;;;;13.37;;11.45;;;;;;;;;;;;;;;;;;;;;;;;16.93;;;;;;;49.43;;;;;;24.91;;97.63;;;;;;;19.83;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.91;28.70;3.24;76.49;32.38;8.82;;26.12;;;;10.70;;8.91;;;;;;;;;;;;;;;;;;;;;;;;19.79;;;;;;;36.16;;;;;;26.12;;118.49;;;;;;;26.05;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.34;32.67;4.21;80.51;34.17;7.91;;28.18;;;;9.21;;7.35;;;;;;;;;;;;;;;;;;;;;;;;25.32;;;;;;;27.74;;;;;;28.18;;146.77;;;;;;;27.90;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.63;35.32;5.33;77.97;34.49;9.98;;28.63;;;;8.80;;6.63;;;;;;;;;;;;;;;;;;;;;;;;28.70;;;;;;;23.31;;;;;;28.63;;177.80;;;;;;;26.88;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.59;39.40;5.82;78.42;38.47;10.84;;32.30;;;;8.95;;6.59;;;;;;;;;;;;;;;;;;;;;;;;32.81;;;;;;;19.61;;;;;;32.30;;198.12;;;;;;;27.13;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.66;43.93;6.11;87.98;40.09;6.00;;34.42;;;;10.01;;7.66;;;;;;;;;;;;;;;;;;5.77;;;;;;36.27;;;;;;;19.56;;;;;;34.42;;219.37;;;;;;1.40;28.54;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.26;40.32;6.56;88.27;39.84;5.36;;34.56;;;;9.96;;7.26;;;;;;;;;;;;;;;;;;6.10;;;;;;33.06;;;;;;;20.23;;;;;;34.56;;250.80;;;;;;2.04;27.40;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.91;46.30;6.97;89.21;44.21;5.60;;38.54;;;;10.69;;7.91;;;;;;;;;;;;;;;;;;6.07;;;;;;38.39;;;;;;;18.93;;;;;;38.54;;274.86;;;;;;1.96;15.23;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.50;42.35;6.52;79.58;45.16;10.87;;39.75;;;;10.54;;7.50;;;;;;;;;;;;;;;;;;6.01;;;;;;34.85;;;;;;;18.63;;;;;;39.75;;294.84;;;;;;2.48;13.14;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.52;47.50;6.21;79.43;50.54;12.30;;45.10;;;;11.08;;7.52;;;;;;;;;;;;;;;;;;6.35;;;;;;39.98;;;;;;;16.08;;;;;;45.10;;354.81;;;;;;0.06;9.07;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.26;48.19;6.48;69.13;59.94;21.52;;54.24;;;;13.58;;9.26;;;;;;;;;;;;;;;;;;6.87;;;;;;38.93;;;;;;;15.60;;;;;;54.24;;434.30;;;;;;0.06;7.61;;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.37;50.23;7.50;64.70;69.68;27.41;;63.58;;;;16.43;;11.37;;;;;;;;;;;;;;;;;;6.54;;;;;;38.87;;;;;;;16.37;;;;;;63.58;;495.04;;;4.95;21.97;27;0.10;3.15;33.00;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.58;53.97;7.80;63.06;77.09;31.62;;70.51;;;;18.25;;12.58;;;;;;;;;;;;;;;;;;6.31;;;;;;41.39;;;;;;;16.67;;;;;;70.51;;533.30;;;3.95;30.17;34;0.14;6.16;33.00;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.70;54.65;7.30;62.52;79.17;32.75;;72.35;;;;19.48;;13.70;;;;;;;;;;;;;;;;;;5.69;;;;;;40.95;;;;;;;17.10;;;;;;72.35;;593.97;;;5.40;30.44;36;0.04;13.50;33.00;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.37;81.92;6.88;82.02;81.03;17.96;;74.56;;;;19.87;;14.37;;;;;;;;;;;;;;;;;;6.77;;;;;;67.56;;;;;;;17.74;;;;;;74.56;;636.25;;;5.07;26.68;32;0.02;16.11;25.00;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.12;92.32;6.48;82.76;92.59;19.23;;85.12;;;;20.67;;15.12;;;;;;;;;;;;;;;;;;6.04;;;;;;;;;;;;;16.89;;;;;;85.12;;747.69;;;4.53;33.57;38;0.03;111.72;25.00;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.55;96.99;6.36;82.98;91.79;19.89;;84.24;;;;22.31;;16.55;;;;;;;;;;;;;;;;;;5.97;;;;;;;;;;;;;18.02;;;;;;84.24;;647.99;;;8.30;24.90;33;0.51;32.53;25.00;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.01;103.28;6.47;82.90;99.63;21.30;;88.45;;;;23.99;;18.07;;;;;;;;;;;;;;;;;;5.70;;;;;;;;;;;;;19.60;;;;;;88.45;;783.07;;;7.27;36.88;44;0.29;31.50;25.00;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.27;103.64;6.79;75.35;104.83;33.90;;94.25;;;;26.87;;20.33;;;;;;;;;;;;;;;;;;5.65;;;;;;;;;;;;;20.08;;;;;;94.25;;960.42;;;2.74;51.26;54;0.28;41.86;25.00;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.07;114.24;7.13;81.10;110.77;26.62;;100.06;;;;33.09;;26.15;;;;;;;;;;;;;;;;;;6.63;;;;;;;;;;;;;23.15;;;;;;100.06;;912.85;;;8.78;59.05;68;0.69;50.02;40.00;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;2004;277.04;42.36;;;;;;;;;;;;;;;;;;;;;34.21;;;;;;;;;;;;;;;25.23;85.70;6.30;73.80;104.24;30.42;;85.07;;;;31.44;;25.31;;;;;;;;;;;;;;;;;;6.45;;;;;;60.47;;;;;;;27.59;;;;;;85.07;;1007.73;;;3.50;77.03;81;0.81;42.18;40.00;;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;2005;497.06;40.21;;;;;;;;;;;;;;;;;;;;;33.78;;;;;;;;;;;;;;;24.79;78.47;6.02;74.68;96.77;26.61;;80.47;0.71;1.72;;30.75;;24.88;;;;;;;;;;;;;;;;;;6.05;;;;;;53.69;;;;;;;30.11;;;;;;80.47;;990.53;;;-1.62;269.62;268;1.32;57.88;40.00;52.00;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;2006;524.63;40.85;;;;;;;;;;;;;;;;;;;;;36.14;;;;;;;;;;;;;;;22.76;72.82;5.43;78.62;89.83;19.80;;75.99;0.61;1.66;;28.15;;22.76;;;;;;19.68;19.68;;;;;;;;;;;7.59;;;;;;50.06;;;;;4.40;6.60;29.90;19.60;;35.20;;;75.99;;944.52;19.68;19.68;16.05;267.88;284;1.31;95.24;40.00;57.00;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;2007;573.06;40.45;;;;;;;;;;;;;;;;;;;;;37.34;;;;;;;;;;;;;;;24.79;61.30;3.90;78.85;66.96;16.44;;59.75;;;;28.66;;24.80;;;;;;22.25;22.25;;;;;;;;;;;7.83;;;;;;36.50;;;;;2.30;6.90;35.05;15.40;;45.20;;;59.75;;605.14;2.90;22.25;55.55;491.97;548;0.46;135.55;40.00;60.00;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;2008;598.36;46.85;;;;;;;;;;;;;;;;;;;;;42.32;;;;;;;;;;;;;;;29.98;58.68;3.07;82.50;64.90;12.45;;60.14;;;;33.04;;27.88;;;;;;23.78;23.78;;;;;;;;;;;7.84;;;;;;28.69;;;;;2.00;8.60;38.25;12.00;;58.90;;;60.14;;373.43;;23.78;76.33;725.68;802;0.33;148.47;40.00;65.00;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;2009;672.98;46.32;;;;;;;;;;;;;;;;;;;;;44.83;;;;;;;;;;;;;;;20.07;37.51;2.60;81.25;55.50;8.65;;51.16;0.36;1.27;;22.66;;20.07;;;;;;27.14;27.14;;;;;;;;;;;5.58;;;;;;17.43;;;;;3.80;9.90;43.35;21.60;;33.80;;;51.16;;577.24;;27.14;102.18;1223.19;1325;1.90;202.62;40.00;61.00;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;2010;702.26;46.18;;;;;;;;;;;;;;;;;;;;;44.74;;;;;;;;;;;;;;;24.45;44.24;3.31;81.38;62.15;10.12;;57.20;0.44;1.52;;27.75;;24.45;;;;;;20.52;20.52;;;;;;;;;;;9.84;44.96;;;;33.39;19.80;;;;25.76;5.47;9.23;38.61;21.50;53.43;;;100.00;57.20;;598.85;;20.52;100.22;1026.19;1126;1.79;198.57;40.00;63.00;;;;0;;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;2011;737.09;47.42;;;;;;;;;;;;;;;;;;;;;45.93;;;;;;;;;;;;;;;23.28;39.95;4.12;80.95;60.24;9.40;;55.29;0.39;1.42;;27.01;;22.25;;;;;;15.86;15.86;;;;;;;;;;5.18;9.11;46.92;3.09;3.16;33.18;39.02;16.66;4.45;46.66;;26.47;8.12;9.03;41.39;24.25;71.18;33.82;;100.00;55.29;;537.52;-2.81;15.86;122.34;1189.46;1312;2.37;213.73;40.00;67.00;70.00;;;0;30;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;2012;1028.20;48.42;;;;;;;;;;;;;;;;;;;;;51.36;;;;;;;;;;;;;;;21.45;39.60;3.24;82.91;51.12;8.16;;46.77;0.34;1.58;;24.67;;21.45;;;;;;15.94;15.94;4.69;94.10;16.41;22.15;;;;;;5.06;8.89;39.36;2.52;2.93;30.23;35.94;18.15;4.06;41.93;;27.40;9.01;9.94;44.94;26.33;61.62;29.46;;100.00;46.77;;544.92;;15.94;77.97;1660.06;1738;1.67;298.62;40.00;65.00;69.00;;;0;31;;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;2013;1704.08;49.02;;;;;;;;;;;;;;;;;;;;;64.89;;;;;;;;;;;;;;;21.31;40.66;2.46;84.60;58.32;7.40;;53.60;0.37;1.59;;23.75;;21.31;;;;;;12.72;12.72;5.19;76.45;13.24;12.52;;;;;;4.28;8.86;37.50;2.54;2.28;24.86;44.02;19.35;3.21;35.06;;22.80;9.22;9.23;38.25;26.06;59.78;38.78;;100.00;53.60;;727.44;;12.72;65.81;1140.49;1244;0.97;251.79;40.00;;68.00;;;0;32;11.12;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;2014;1675.49;54.04;;;;;;;;;;;;;;;;;;;;;66.84;;;;;;;;;;;;;;;25.16;44.43;2.56;86.52;69.08;6.92;;63.97;0.32;1.50;;27.61;;25.16;;11.75;;;;12.58;12.58;3.57;76.97;13.10;10.97;;;;;;;9.32;;;;;;19.27;;;;;7.99;8.26;35.27;21.59;;43.90;;;63.97;;786.26;;12.58;48.70;1065.43;1147;1.12;271.27;;;68.00;;;0;32;21.89;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;2015;1742.20;54.36;;;;;;;;;;;;;;;;;;;;;66.91;;;;;;;;;;;;;;;25.32;45.53;3.02;87.57;66.37;6.46;;61.29;;;;28.34;;25.32;;;;;;12.27;12.27;2.68;76.45;13.00;6.82;;;;;;5.49;9.20;37.38;2.75;2.85;32.00;38.53;20.21;4.35;48.91;;27.01;7.59;11.11;40.70;25.46;44.73;40.79;;100.00;61.29;;857.48;;12.27;34.96;1196.08;1267;1.34;268.95;;;61.00;;;0;39;32.11;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;2016;1765.06;53.72;;;;;;;;;;;;;;;;;;;;;73.00;;;;;;;;;;;;;;;26.95;49.34;4.04;88.78;71.82;6.24;;66.42;;;;30.99;;26.95;;;;;;11.85;11.85;4.34;75.07;12.03;2.76;;;;;;5.92;8.87;34.68;2.80;2.84;29.39;39.13;22.37;4.23;43.78;;26.22;6.75;11.88;38.61;26.61;40.46;36.67;;100.00;66.42;;917.38;;11.85;17.92;1170.75;1196;1.55;236.08;;;59.00;;;0;41;84.50;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;2017;1824.18;53.18;;;;;;;;;;;;;;;;;;;;;80.45;;;;;;;;;;;;;;;28.99;49.53;4.33;89.69;76.36;5.70;;70.99;;;;33.32;;28.99;;;;;;11.09;11.09;4.26;72.87;10.29;2.48;;;;;;5.41;8.63;36.56;3.20;2.29;23.98;47.22;20.90;3.47;36.31;;25.16;8.12;11.01;38.09;23.53;39.29;35.73;;100.00;70.99;;1020.94;;11.09;15.54;1119.90;1141;1.42;215.55;;;;;;0;;229.54;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;2018;1848.59;51.43;;;;;;;;;;;;;;;;;;;;;83.91;;;;;;;;;;;;;;;30.58;46.97;7.01;89.74;77.57;5.37;;72.27;;;;37.59;;30.58;;;;;;10.66;10.66;4.15;53.43;9.07;0.26;;;;;;5.40;9.02;37.21;3.31;2.03;21.45;48.86;16.69;3.44;36.44;;23.99;4.43;10.11;40.54;20.60;45.62;19.22;;100.00;72.27;;1064.86;;10.66;12.29;1070.90;1092;1.43;201.90;;;;;;;;268.70;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;2019;2424.76;55.07;;;;;;;;;;;;;;;;;;;;;89.99;;;;;;;;;;;;;;;35.48;51.83;6.62;91.03;83.90;5.11;;78.61;;;;42.11;;37.08;71.87;;;;;9.95;9.95;4.47;49.88;7.75;0.31;;;;;;5.45;9.02;34.71;3.26;1.82;20.06;50.91;16.18;2.85;31.51;;22.58;3.49;9.96;41.27;19.53;40.48;25.11;;100.00;78.61;;1177.67;;10.69;12.15;1030.36;1050;1.50;236.86;;;;;;;;338.03;
SYC;SC;718;Seychelles;Sub-Saharan Africa;High income;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49.95;75.19;;92.63;127.08;5.99;;119.70;;;;49.95;;49.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;119.70;;979.37;;15.02;12.72;1103.39;1123;0.89;;;;;;;;;406.25;
SYR;SY;463;Syrian Arab Republic;Middle East & North Africa;Low income;1960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.27;27.30;;62.39;29.90;16.46;;11.52;;;;25.27;;25.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;225.43;;;;;;11.52;;1886.21;;;;;;;;;;;;;;;;
SYR;SY;463;Syrian Arab Republic;Middle East & North Africa;Low income;1961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.70;23.61;;53.19;27.89;20.78;;8.86;;;;21.70;;21.70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;256.49;;;;;;8.86;;1926.29;;;;;;;;;;;;;;;;
SYR;SY;463;Syrian Arab Republic;Middle East & North Africa;Low income;1962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.48;20.99;;54.14;24.81;17.78;;8.13;;;;19.48;;20.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;219.34;;;;;;8.13;;2023.09;;;;;;;;;;;;;;;;
SYR;SY;463;Syrian Arab Republic;Middle East & North Africa;Low income;1963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.90;22.63;;54.18;24.59;19.14;;6.10;;;;20.90;;20.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;328.57;;;;;;6.10;;2028.80;;;;;;;;;;;;;;;;
SYR;SY;463;Syrian Arab Republic;Middle East & North Africa;Low income;1964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.95;19.41;;52.86;22.44;17.31;;5.35;;;;17.95;;18.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;342.61;;;;;;5.35;;2121.47;;;;;;;;;;;;;;;;
SYR;SY;463;Syrian Arab Republic;Middle East & North Africa;Low income;1965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.44;19.96;;48.65;25.65;21.07;;5.87;;;;18.44;;18.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;311.42;;;;;;5.87;;2344.14;;;;;;;;;;;;;;;;
